id;comments
770;Perivolas is my fav!
770;:thumbs_up_medium-light_skin_tone::thumbs_up_medium-light_skin_tone:
770;Beyond amazing :blue_heart:
770;Love this :sunrise:
771;I love your natural style ! :red_heart:️:red_heart:️
771;Love your style!:smiling_face_with_heart-eyes::fire:
771;:OK_hand_medium_skin_tone::OK_hand_medium_skin_tone::OK_hand_medium_skin_tone:
771;Stunning :smiling_face_with_heart-eyes:
771;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
771;How are u doing
771;:red_heart:️:red_heart:️:red_heart:️:red_heart:️
771;Hello
771;This is on my list :smiling_face_with_heart-eyes:
771;That bag!!!:raising_hands:
772;girlies night. :ribbon::crossed_fingers_medium-light_skin_tone:
772;@melsmerakiii 5th pic !!? didn’t u take that :o
772;where are your nightstands from?
772;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
772;you, eva and Olivia together??! :smiling_face_with_heart-eyes:
772;Pleaseeee does anybody know where that comforter is from
772;That bed looks so cozy :smiling_face_with_heart-eyes:
772;Never breed or buy while shelter pets die
773;:blue_heart::orange_heart:
773;:fire::fire::fire::fire::fire::fire::fire::fire:
773;@naras._ I can see why! I ended up getting black Dior frames but miss my Chanels! They were blinged out ㅋㅋㅋ
774;Vietnam is so good :revolving_hearts::revolving_hearts:
774;love youuuu 🫶:light_skin_tone:🫶:light_skin_tone:🫶:light_skin_tone:
774;:purple_heart::revolving_hearts::purple_heart::revolving_hearts:
774;Unni :smiling_face_with_heart-eyes:can you give a review of the shoes after wearing them for a long time? Are they comfortable?
774;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::red_heart:️The best
775;:smiling_face_with_sunglasses::smiling_face_with_sunglasses::smiling_face_with_sunglasses::smiling_face_with_sunglasses::smiling_face_with_sunglasses::smiling_face_with_sunglasses::smiling_face_with_sunglasses::smiling_face_with_sunglasses::smiling_face_with_sunglasses::smiling_face_with_sunglasses::smiling_face_with_sunglasses::smiling_face_with_sunglasses::smiling_face_with_sunglasses::smiling_face_with_sunglasses::smiling_face_with_sunglasses::smiling_face_with_sunglasses::smiling_face_with_sunglasses::red_heart::blue_heart::yellow_heart::green_heart::rose:
775;:heart_on_fire::heart_on_fire::heart_on_fire:
775;Such precious moments 🥹
775;:white_heart::white_heart::white_heart:
775;good morning
775;Such a special Christmas :red_heart:️
775;Fearless dada:red_heart:️
775;:grinning_face_with_smiling_eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::sparkling_heart:
775;Cuties :red_heart:️
775;:white_heart::white_heart::white_heart:
776;S U B L I M E :chains:️
776;Wooooooooooooooooooooooooooooow long skirt and your amazing gorgeous beautyness:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️
776;you too:fly:
776;:fire::clapping_hands:
776;Amina,sei stupenda! Sei,l'eleganza di tua mamma spinta alle stelle!
776;Wow
776;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
776;She will be killed by Hamas in Gaza because of Skirt… and such look
776;I love ur style :fire: Check DM please
777;So stylish I can’t :smiling_face_with_tear:
777;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
777;So chic babe :heart_suit:️
777;Love the red socks details with your flat shoes
778;so gorgeous
778;Perfect simplicity 🪽:love_letter:
778;:smiling_face_with_heart-eyes:
778;:blue_heart:
778;:white_heart:
778;:sparkles::sparkles::sparkles:
778;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
779;"Heyyy, can you pls share the name of the shade of your hair color?
￼
:pleading_face:"
779;I love it
779;Nami san :woman_light_skin_tone_red_hair::pirate_flag::heart_on_fire:
779;와 미쳤어요
779;app?
779;The vibes are immaculate
780;Love the photos. And the olive tree!!!! Stunning!!!! :nazar_amulet::blue_heart::blue_heart::blue_heart:
780;Can’t go wrong with Eres :black_heart:
780;Here for every last bit of it (but a special mention to the Dries skirt :smiling_face_with_heart-eyes:)
780;Me too but ...1 month:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:
780;sexc women why so fit though love :blue_heart::tornado:️:high_voltage:️:link::sign_of_the_horns:
780;NYC looking to me
780;@lucywilliams02 where is your straw bag from on slide 6! :green_heart:
780;Where’s the brown woven bag from you wore with @sir__ set?
780;Love that skirt but just seen how much it costs!
781;So good
781;:heart_with_arrow::heart_with_arrow::heart_with_arrow:
781;Everything
781;Oh my :smiling_face_with_heart-eyes: YES
781;:smiling_face_with_heart-eyes:
781;:smiling_face_with_heart-eyes:
781;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
781;:red_heart:️
781;Love :black_heart:
782;Couldn’t agree more
782;Beautiful family:smiling_face_with_heart-eyes::red_heart:️:red_heart:️:red_heart:️
782;Thanks for being so honest :heart_with_ribbon:
782;🫶:medium-light_skin_tone:🫶:medium-light_skin_tone:🫶:medium-light_skin_tone:
782;Perfection :red_heart:️
782;:red_heart:️:red_heart:️:red_heart:️
782;Do hang in there there. I gave up on breastfeeding eventually because it took a toll on me, which took a toll on my baby. Healthy mama first and the rest falls into place.:orange_heart::yellow_heart::orange_heart:
783;Thanks for sharing Marie :purple_heart:
783;Obsessed with the baby knit jumper! Where is it from?
783;So cute :clapping_hands:
783;Marie can you DM me? To talk abour sonsie
783;:smiling_face_with_heart-eyes::two_hearts::two_hearts::two_hearts:
783;Beautiful mom to be :white_heart:
783;Which brand is the sofa ?:white_heart:
783;:red_heart:️
783;Where is the dress from? :smiling_face_with_heart-eyes:
784;Very sophisticated!
784;this trench coat is dreamy! :white_heart:
784;Absolutely in love :white_heart:
784;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
784;This trench is perfect:white_heart:
784;:red_heart:️:red_heart:️:red_heart:️
784;May I ask what size you are wearing for this slightly oversized look?:white_heart::folded_hands_medium-light_skin_tone:
785;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
785;🥹🥹🥹🥹
785;Ja hoú maar weer op, wat een beeldige toestand
785;:red_heart:️
785;Babe :fire::fire:
785;Wauw
785;@marlijnhoek :brown_heart::brown_heart::brown_heart:
786;Happy I found your page today!!! :raising_hands::raising_hands::raising_hands::raising_hands::red_heart::red_heart::red_heart::red_heart:
786;:red_heart:️:red_heart:️
786;Perfection :black_heart:
786;:blue_heart:
786;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
786;Icoooon :red_heart:️ u
786;Chic beyond measure:purple_heart:
786;:black_heart::black_heart::black_heart:
787;:red_heart:
787;Love !!
787;:white_heart::white_heart::white_heart:
787;:heart_on_fire:
788;:black_heart::fire::white_heart:
788;Wowow !!! So so stunning
788;:red_heart:️:red_heart:️:red_heart:️
788;Beautiful pictures :smiling_face_with_heart-eyes:
788;Lost for words :red_heart:️:red_heart:️:red_heart:️
788;:folded_hands::sparkles:
788;Love these pics, gorgeous :smiling_face_with_heart-eyes:
788;I need :brown_heart::brown_heart::brown_heart::brown_heart:
788;I adore my silver pendant :clapping_hands:
789;:fire:
789;@aviaja.h.n brilletypen vi talte om..
789;Wheres ur glasses from in the first pic?
789;:cat_with_wry_smile::woman_dancing_light_skin_tone: :palm_tree::water_wave:🫶
789;My girllll
789;Loving the vibe :smiling_face_with_heart-eyes::hibiscus::cherries:
789;See D m :)
789;:red_heart:️:red_heart:️:red_heart:️
789;Zebrabedsheets :raising_hands:
789;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
790;🥹:smiling_face_with_hearts:
790;:red_heart:️
790;:smiling_face_with_sunglasses::smiling_face_with_sunglasses::smiling_face_with_sunglasses::smiling_face_with_sunglasses::smiling_face_with_sunglasses::smiling_face_with_sunglasses::smiling_face_with_sunglasses::smiling_face_with_sunglasses::smiling_face_with_sunglasses::smiling_face_with_sunglasses::smiling_face_with_sunglasses::smiling_face_with_sunglasses::smiling_face_with_sunglasses::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::red_heart::blue_heart::yellow_heart::green_heart:
790;:thumbs_up:
790;:red_heart:️:red_heart:️
790;@maximilian_who @dominic.99 !!!! Max really be trendsetting :nail_polish:
790;Baby did that to the wall? :winking_face_with_tongue::rolling_on_the_floor_laughing:
790;Twombly & Calder!
790;:black_heart::black_heart::black_heart::black_heart::black_heart:
790;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
791;I had these in 2001
791;You keep a mean boot :fire:
791;Omg love them:smiling_face_with_heart-eyes:
791;:red_heart::red_heart::red_heart:
791;Wow wow wow :clapping_hands::fire::fire::fire:
791;:smiling_face_with_heart-eyes:
791;:black_heart::orange_heart::black_heart::orange_heart::black_heart::orange_heart:
791;Wow:smiling_cat_with_heart-eyes::smiling_cat_with_heart-eyes:
791;Great :fire::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::clapping_hands:
791;:black_heart:
792;:fire:
792;:red_heart:️
792;:red_heart:️
792;You? @aycankarakuss :knocked-out_face:
792;so gorgeous
792;the HAIR
792;Damn girl just Found you :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
792;Gorgeous :star:︎
792;:fire::fire:
793;:smiling_face_with_heart-eyes:
793;Your style :heart_on_fire:
793;:black_heart::black_heart::black_heart:
794;:red_heart:️
794;:rose::rose::rose::rose::rose::rose::rose::rose:
794;So beautiful :smiling_face_with_heart-eyes:
794;WoW you’re in absolute amazing shape :smiling_face_with_heart-eyes::fire::raising_hands:
794;So pretty :red_heart:️
794;:smiling_face_with_heart-eyes:
794;Utrolig smuk :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
794;This settt🩶🩶
794;The set looks so cool
794;Fine menneske!
795;:star-struck::star-struck::star-struck:
795;SO GOOD :red_heart:️
795;Looking good :clapping_hands::red_heart:️
795;Check inbox :inbox_tray:
795;:red_heart:️:red_heart:️:red_heart:️:red_heart:️
795;:clapping_hands:
795;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
795;:growing_heart::growing_heart:
795;:white_heart::sparkles:
795;:white_heart::white_heart::white_heart:
796;All in
796;:red_heart:️:red_heart:️:red_heart:️
796;u are literally it girl.:kiss_mark::kiss_mark::croissant:
796;Loving you vintage Diesal pointy toes and where are those black pants from you’re wearing in the elevator- so :smiling_face_with_sunglasses: cool as ever!
796;A vibe:purple_heart:
796;the coolest
796;:tornado:️:ribbon:
796;is death in her hands good??
796;:fire::fire:
797;Sunsets are incredible in Greece :blue_heart::blue_heart::blue_heart::nazar_amulet::nazar_amulet::nazar_amulet::nazar_amulet:
797;:blue_heart:
797;The best sunsets are in Greece :sunrise:
797;My favourite place! We arrive on Pátmos on Saturday……:smiling_face_with_hearts:
797;Nothing like a Greek sunset :blue_heart::nazar_amulet:
797;Absolutely breathtaking :smiling_face_with_heart-eyes:
797;Wow, so beautiful! :sun:️
797;Heaven :yellow_heart:
797;Beautiful isn't it, I'm across the water in Kefalonia,  so hot :smiling_face_with_sunglasses:
797;@sophosborne love it and it's true :blue_heart::Greece::sun:️
798;luv da shuz
798;Where is the top from? :red_heart:️
798;obsessed
798;:fire:
798;cute outfit
798;What is the sizing like for these shoes? x
798;Love this how do I find the inks to buy the products please :red_heart:️
798;love :green_heart:
798;OBSESSED with your shoes :green_heart:
798;Cool
799;Excellent:red_heart:️
799;:black_heart::black_heart::black_heart:
799;Love Cervos
799;Would love to know where your leather jacket is from?
799;Hot date with the city :smiling_face_with_heart-eyes::red_heart:️
799;Wait those earrings!! Where are they from? :red_heart:️
799;Have you tried Avant Garden in SoHo? Absolutely delish :face_savoring_food:
799;I love this caption :hundred_points:
800;Those plates are gorgeous! :smiling_face_with_heart-eyes:
800;Studding is the best!!
800;:red_heart:️:red_heart:️:red_heart:️
800;:palms_up_together::fish::palms_up_together:
800;Oh I want to go to Stissing house
800;such sweet moments
800;:smiling_face_with_heart-eyes:
800;The stripy stripes & the paw :paw_prints: 🫶:medium-light_skin_tone::white_heart:
800;Bootsy baby 🥹
800;@cherylcosta_price Stissing
801;Hi. Where is your loafers from?
801;Love that blue striped shirt that it’s tonal and not with a white stripe. Could you share the brand?
801;green Anklet!!! Where is it from
801;Jacket please????:folded_hands: I’m a
801;The Greenwich is my all time favourite too :smiling_face_with_heart-eyes:
801;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
801;Looks amazing :fire:
801;I love that you made it to Matchaful!!
801;Where are your snakeskin loafers from Lucy? They’re beautiful
801;Glasses?
802;:red_heart:️
802;Love those jeans!
802;the overall top is :smiling_face_with_heart-eyes:
802;:smiling_face_with_heart-eyes:
802;Those sandals!!! Where are they from!?
802;Love Lucy in the city :yellow_heart:
802;NY suits you well
802;we all need this top :face_with_open_mouth::fire:
802;i love this outfit :baby_chick:
802;Fabulous look. 🫶:medium-light_skin_tone:
803;:black_heart::black_heart::black_heart:
803;:fire:
803;So good :black_heart::clapping_hands:
803;:fire:
803;:fire::fire::red_heart:️
803;:eagle:
803;J’obsessssed
803;:black_heart::black_heart::black_heart:
803;THE FKNNNN MOMENT
803;:black_heart::black_heart::black_heart:
804;:white_heart::white_heart::white_heart:🩵🩷:brown_heart:🫶:medium-light_skin_tone:
804;The yellow tee looks cool, where’s it from? :smiling_face:️
804;Stunning
804;We love to see our blood orange water kefir in your snaking selection :smiling_face_with_heart-eyes::tangerine:🪇
804;@aguademadre :raising_hands::raising_hands: :piñata: :woman_dancing_medium-light_skin_tone:
804;:red_heart:️:red_heart:️:red_heart:️
804;:smiling_face_with_heart-eyes:
804;:red_heart:️:red_heart:️
804;Love the quilt jacket :smiling_face_with_heart-eyes:
805;Can I ask the bag’s brand?
805;I love your shoes :)
805;We like your style. Très joli joli :cherry_blossom:
805;Where is jacket from? :red_heart:️
805;What make are your sunglasses please
805;Love this tee so much
805;The jacket is :fire::fire:
805;All the best spots in the best neighborhood :white_heart:
